athlete_id,true_label,rf_pred,rf_pred_proba,xgb_pred,xgb_pred_proba,model_set
550643,0,0,0.07563221865684945,0,0.011694162,Model_D
550654,0,0,0.33892289320816416,0,0.03897986,Model_D
550655,0,0,0.4365580856243723,0,0.2503716,Model_D
550660,0,0,0.28250776164673785,0,0.1762301,Model_D
550681,0,0,0.4127703117636525,0,0.09437772,Model_D
550682,0,0,0.059555092706394086,0,0.0011350493,Model_D
550688,0,0,0.04918541003492163,0,0.0059760995,Model_D
550698,1,0,0.4485713606927223,0,0.04409251,Model_D
550748,0,1,0.6025955082672223,0,0.26253796,Model_D
550880,0,0,0.2231062009777344,0,0.018270157,Model_D
551053,0,0,0.18146074222151026,0,0.015019742,Model_D
551056,0,0,0.32001887813358865,0,0.09252894,Model_D
551088,0,0,0.13779859347960768,0,0.01877487,Model_D
551153,0,0,0.19338540944876026,0,0.030459862,Model_D
551201,0,0,0.1785960643738878,0,0.036951125,Model_D
551312,0,0,0.07637561997631895,0,0.013022911,Model_D
551401,0,0,0.09596696519935204,0,0.009099403,Model_D
551468,0,0,0.2537821151432681,0,0.033147495,Model_D
551553,0,0,0.08890791913139616,0,0.006026549,Model_D
551564,0,1,0.7083623689398141,0,0.29630956,Model_D
552011,0,0,0.2670456430820143,0,0.12242554,Model_D
552022,0,0,0.1394559558886161,0,0.030998582,Model_D
552039,0,0,0.37420064965359223,0,0.089024074,Model_D
552078,0,0,0.07967521105474903,0,0.0023643833,Model_D
552080,0,0,0.28061286273328007,0,0.06804922,Model_D
552102,0,0,0.4216903529601407,0,0.42970595,Model_D
552114,0,1,0.6872620029038985,1,0.5513444,Model_D
552119,0,0,0.3457381888531674,0,0.08337363,Model_D
552120,0,1,0.5146872664549474,0,0.28555766,Model_D
552171,0,0,0.04353718274386364,0,0.0047224937,Model_D
552219,0,0,0.19551383467908998,0,0.044235457,Model_D
552356,0,0,0.29903422172946265,0,0.041738905,Model_D
552378,0,0,0.20926257186968275,0,0.090738714,Model_D
552559,0,0,0.016626384490921135,0,0.0040934235,Model_D
552644,0,0,0.08225914923514809,0,0.013199206,Model_D
552695,0,0,0.24363896920027361,0,0.026849525,Model_D
552698,0,0,0.3822761057334107,0,0.010974297,Model_D
552702,0,0,0.23961210173507652,0,0.030945072,Model_D
552746,0,0,0.28208981059772603,0,0.07460481,Model_D
552778,0,0,0.3488674223431889,0,0.10519574,Model_D
552833,0,0,0.18788933045970257,0,0.075233094,Model_D
552834,0,0,0.04503848569758089,0,0.0011814592,Model_D
552849,0,0,0.273874897751664,0,0.049268648,Model_D
552863,0,0,0.40130299641502887,0,0.067457005,Model_D
552867,0,0,0.15089148754798265,0,0.020438513,Model_D
552882,0,0,0.3769133001649868,0,0.016608678,Model_D
552937,0,0,0.38962712735331345,0,0.095048584,Model_D
552959,0,1,0.5627793904846619,0,0.11378573,Model_D
553007,0,0,0.04863431883181469,0,0.013877124,Model_D
553056,0,0,0.05819413948012765,0,0.005843442,Model_D
553077,0,0,0.0838732750929195,0,0.011088164,Model_D
553196,0,0,0.05230966859196865,0,0.0021614179,Model_D
